MaskImageName,Image,ImageName,LabelMID,LabelName,BoxID,BoxXMin,BoxXMax,BoxYMin,BoxYMax
9786df18af0b4136_m04yx4_965b5d1a.png,9786df18af0b4136,9786df18af0b4136.jpg,/m/04yx4,Man,965b5d1a,0.061069000000000005,0.349618,0.207265,0.923077
2fc1c491b94667c7_m0h2r6_6a42dc73.png,2fc1c491b94667c7,2fc1c491b94667c7.jpg,/m/0h2r6,Van,6a42dc73,0.217187,0.8609370000000001,0.00625,0.922917
60f2e6435743ea37_m0k4j_9f993416.png,60f2e6435743ea37,60f2e6435743ea37.jpg,/m/0k4j,Car,9f993416,0.057812999999999996,0.86875,0.07083300000000001,0.922917
e6b5eca1174752ed_m0k4j_cefec195.png,e6b5eca1174752ed,e6b5eca1174752ed.jpg,/m/0k4j,Car,cefec195,0.092188,0.914062,0.116667,0.922917
e6728c1380bd50fb_m04dr76w_ac28c0c1.png,e6728c1380bd50fb,e6728c1380bd50fb.jpg,/m/04dr76w,Bottle,ac28c0c1,0.61875,0.790625,0.304167,0.922917
be1d215b6513ccbd_m02p5f1q_a7be51eb.png,be1d215b6513ccbd,be1d215b6513ccbd.jpg,/m/02p5f1q,Coffee cup,a7be51eb,0.525,0.646875,0.725,0.922917
50e978e23c0308bf_m03m3pdh_f0785ca5.png,50e978e23c0308bf,50e978e23c0308bf.jpg,/m/03m3pdh,Sofa bed,f0785ca5,0.00625,0.971875,0.06054299999999999,0.9227559999999999
222acfb0975199b1_m03bt1vf_b2fe0071.png,222acfb0975199b1,222acfb0975199b1.jpg,/m/03bt1vf,Woman,b2fe0071,0.27907,0.8093020000000001,0.008427,0.922753
9a716890c5e81744_m03bt1vf_c17ce98c.png,9a716890c5e81744,9a716890c5e81744.jpg,/m/03bt1vf,Woman,c17ce98c,0.680473,0.9644969999999999,0.183223,0.922737
8bbe28c450c78b4b_m0bt9lr_4f3cf49d.png,8bbe28c450c78b4b,8bbe28c450c78b4b.jpg,/m/0bt9lr,Dog,4f3cf49d,0.039474,0.439145,0.18254,0.9226190000000001
9a795bbf4e94d630_m0h2r6_156fa5bb.png,9a795bbf4e94d630,9a795bbf4e94d630.jpg,/m/0h2r6,Van,156fa5bb,0.123894,0.842183,0.06415900000000001,0.922566
51006e6871aac2b0_m01bl7v_47edbda0.png,51006e6871aac2b0,51006e6871aac2b0.jpg,/m/01bl7v,Boy,47edbda0,0.287611,0.600295,0.084071,0.922566
8d6097473203d652_m03k3r_5a9c1096.png,8d6097473203d652,8d6097473203d652.jpg,/m/03k3r,Horse,5a9c1096,0.228277,0.761414,0.15929200000000002,0.922566
0ee38e79c504fe1c_m03k3r_ac77054b.png,0ee38e79c504fe1c,0ee38e79c504fe1c.jpg,/m/03k3r,Horse,ac77054b,0.45132700000000003,0.837758,0.21681399999999998,0.922566
da7113473d488888_m0342h_6a084e1f.png,da7113473d488888,da7113473d488888.jpg,/m/0342h,Guitar,6a084e1f,0.6150439999999999,0.9616520000000001,0.356195,0.922566
93bd04c1d7e2c6f3_m04_sv_d00ee98c.png,93bd04c1d7e2c6f3,93bd04c1d7e2c6f3.jpg,/m/04_sv,Motorcycle,d00ee98c,0.123894,0.519174,0.621681,0.922566
399eb56dbffa49a2_m05ctyq_bb1171a0.png,399eb56dbffa49a2,399eb56dbffa49a2.jpg,/m/05ctyq,Tennis ball,bb1171a0,0.489676,0.622419,0.787611,0.922566
64b9dbca8f5c9269_m03k3r_e2dab663.png,64b9dbca8f5c9269,64b9dbca8f5c9269.jpg,/m/03k3r,Horse,e2dab663,0.30338699999999996,0.628866,0.159645,0.9223950000000001
c52e6904b5e4107b_m0bt9lr_748b3295.png,c52e6904b5e4107b,c52e6904b5e4107b.jpg,/m/0bt9lr,Dog,748b3295,0.031042,0.9955649999999999,0.194404,0.9219440000000001
ce1f66c25b26ac2e_m02jvh9_572d6b4a.png,ce1f66c25b26ac2e,ce1f66c25b26ac2e.jpg,/m/02jvh9,Mug,572d6b4a,0.13333299999999998,0.997917,0.103125,0.921875
7b75aa025de0c0f0_m01599_e7aff2a0.png,7b75aa025de0c0f0,7b75aa025de0c0f0.jpg,/m/01599,Beer,e7aff2a0,0.041667,0.847917,0.192188,0.921875
b0acd4e1ca08e425_m03k3r_a640f05e.png,b0acd4e1ca08e425,b0acd4e1ca08e425.jpg,/m/03k3r,Horse,a640f05e,0.547917,0.997917,0.453125,0.921875
3300fdd753bc646d_m0dv5r_ca414024.png,3300fdd753bc646d,3300fdd753bc646d.jpg,/m/0dv5r,Camera,ca414024,0.070796,0.951327,0.09292,0.9218290000000001
70546e93e7207ca4_m0k4j_296d2bf8.png,70546e93e7207ca4,70546e93e7207ca4.jpg,/m/0k4j,Car,296d2bf8,0.064407,0.9932200000000001,0.490385,0.9211540000000001
f3993d22315ea6ee_m080hkjn_013020bb.png,f3993d22315ea6ee,f3993d22315ea6ee.jpg,/m/080hkjn,Handbag,013020bb,0.135937,0.992188,0.14166700000000002,0.920833
98c8c856835c9c4e_m050k8_e1d0c664.png,98c8c856835c9c4e,98c8c856835c9c4e.jpg,/m/050k8,Mobile phone,e1d0c664,0.69375,0.934375,0.19583299999999998,0.920833
5f01334d828d8e3f_m0k4j_79256402.png,5f01334d828d8e3f,5f01334d828d8e3f.jpg,/m/0k4j,Car,79256402,0.048493,0.70118,0.31592,0.9203979999999999
c789860e81b0f2f9_m0342h_e120174c.png,c789860e81b0f2f9,c789860e81b0f2f9.jpg,/m/0342h,Guitar,e120174c,0.030973,0.980088,0.056047,0.9203540000000001
4d3b268b8912edeb_m0k4j_be96e7e3.png,4d3b268b8912edeb,4d3b268b8912edeb.jpg,/m/0k4j,Car,be96e7e3,0.070796,0.957227,0.161504,0.9203540000000001
b2f162197c3a7339_m05r655_84739df9.png,b2f162197c3a7339,b2f162197c3a7339.jpg,/m/05r655,Girl,84739df9,0.240826,0.699541,0.069701,0.920341
44e2715701597045_m0k4j_5471f19d.png,44e2715701597045,44e2715701597045.jpg,/m/0k4j,Car,5471f19d,0.114875,0.8497790000000001,0.372506,0.920177
a2473495200c1a2a_m04_sv_8f03042d.png,a2473495200c1a2a,a2473495200c1a2a.jpg,/m/04_sv,Motorcycle,8f03042d,0.764359,0.998527,0.529933,0.920177
6c6afb52f30c3ddf_m0k4j_992a538a.png,6c6afb52f30c3ddf,6c6afb52f30c3ddf.jpg,/m/0k4j,Car,992a538a,0.11958800000000001,0.8,0.544892,0.9195049999999999
63f17327065b052c_m0dv5r_e1b234dd.png,63f17327065b052c,63f17327065b052c.jpg,/m/0dv5r,Camera,e1b234dd,0.041277999999999995,0.986684,0.046569,0.919118
6d02c3a4f0fbe7d1_m0342h_018daae0.png,6d02c3a4f0fbe7d1,6d02c3a4f0fbe7d1.jpg,/m/0342h,Guitar,018daae0,0.30530999999999997,0.792035,0.035398,0.9188790000000001
808b2e2e75d9de86_m01bl7v_2b66ab5b.png,808b2e2e75d9de86,808b2e2e75d9de86.jpg,/m/01bl7v,Boy,2b66ab5b,0.6,0.745038,0.034187999999999996,0.918803
862c11c609cae816_m0342h_24d21c5a.png,862c11c609cae816,862c11c609cae816.jpg,/m/0342h,Guitar,24d21c5a,0.25090300000000004,0.599278,0.072202,0.918773
f58dcd04e49ddbca_m050k8_d13d1afd.png,f58dcd04e49ddbca,f58dcd04e49ddbca.jpg,/m/050k8,Mobile phone,d13d1afd,0.110108,0.537906,0.075812,0.918773
1e6104d5518cb3f9_m02p5f1q_92626def.png,1e6104d5518cb3f9,1e6104d5518cb3f9.jpg,/m/02p5f1q,Coffee cup,92626def,0.17509,0.99639,0.18231,0.918773
27177e10a15ea68b_m01bl7v_3e2bca1c.png,27177e10a15ea68b,27177e10a15ea68b.jpg,/m/01bl7v,Boy,3e2bca1c,0.578125,0.714063,0.10208300000000001,0.91875
950e1e82793e5fac_m01599_3b4b0582.png,950e1e82793e5fac,950e1e82793e5fac.jpg,/m/01599,Beer,3b4b0582,0.146875,0.490625,0.272917,0.91875
a309719db8f844be_m0dv5r_b9e13fec.png,a309719db8f844be,a309719db8f844be.jpg,/m/0dv5r,Camera,b9e13fec,0.146875,0.773438,0.30625,0.91875
23a53905cae59bda_m0bwd_0j_84a1c2fe.png,23a53905cae59bda,23a53905cae59bda.jpg,/m/0bwd_0j,Elephant,84a1c2fe,0.10328599999999999,0.549296,0.41041700000000003,0.91875
14752fa2e02fa03a_m0k4j_c40b677f.png,14752fa2e02fa03a,14752fa2e02fa03a.jpg,/m/0k4j,Car,c40b677f,0.8390629999999999,0.9953129999999999,0.81875,0.91875
f20ad0993878c427_m0h2r6_9755ee7e.png,f20ad0993878c427,f20ad0993878c427.jpg,/m/0h2r6,Van,9755ee7e,0.028064999999999996,0.893648,0.057395,0.918322
3dda685b28b1c1d8_m01226z_a3c3a490.png,3dda685b28b1c1d8,3dda685b28b1c1d8.jpg,/m/01226z,Football,a3c3a490,0.18463800000000002,0.251108,0.8234,0.918322
af36f6a1620e83b5_m0h2r6_ed337457.png,af36f6a1620e83b5,af36f6a1620e83b5.jpg,/m/0h2r6,Van,ed337457,0.210914,0.7168140000000001,0.168142,0.918142
a99af9aa0557d7e2_m04yx4_41c3ae36.png,a99af9aa0557d7e2,a99af9aa0557d7e2.jpg,/m/04yx4,Man,41c3ae36,0.569322,0.648968,0.269911,0.918142
84f6c0509ebc5173_m03k3r_f1b877c9.png,84f6c0509ebc5173,84f6c0509ebc5173.jpg,/m/03k3r,Horse,f1b877c9,0.337758,0.992625,0.35176999999999997,0.918142
3f753237756c42a9_m03k3r_794ea51f.png,3f753237756c42a9,3f753237756c42a9.jpg,/m/03k3r,Horse,794ea51f,0.066274,0.939617,0.121951,0.91796
196c82a52a27aba3_m04yx4_50ba4a50.png,196c82a52a27aba3,196c82a52a27aba3.jpg,/m/04yx4,Man,50ba4a50,0.285294,0.551471,0.21507800000000002,0.91796
78be3cbbf29825e7_m04dr76w_cd820992.png,78be3cbbf29825e7,78be3cbbf29825e7.jpg,/m/04dr76w,Bottle,cd820992,0.403323,0.610272,0.114471,0.917927
5b20a92677cfa018_m04_sv_3877a084.png,5b20a92677cfa018,5b20a92677cfa018.jpg,/m/04_sv,Motorcycle,3877a084,0.025437,0.968203,0.145791,0.9178649999999999
8d207f7ea5da29f1_m01yrx_a7dbfdb2.png,8d207f7ea5da29f1,8d207f7ea5da29f1.jpg,/m/01yrx,Cat,a7dbfdb2,0.26691,0.711152,0.11785699999999999,0.9178569999999999
318e12be63daa7bb_m04yx4_3b0788b3.png,318e12be63daa7bb,318e12be63daa7bb.jpg,/m/04yx4,Man,3b0788b3,0.40708,0.8738940000000001,0.268437,0.9174040000000001
d8062dfe5897dca5_m0h8my_4_9c0e6182.png,d8062dfe5897dca5,d8062dfe5897dca5.jpg,/m/0h8my_4,Tennis racket,9c0e6182,0.358333,0.910417,0.176563,0.9171879999999999
eb54708ac1ac9cea_m0bt9lr_281dbd50.png,eb54708ac1ac9cea,eb54708ac1ac9cea.jpg,/m/0bt9lr,Dog,281dbd50,0.34531300000000004,0.853125,0.060417,0.916667
ecc6ef5a2c4dc915_m0bt9lr_b0c6e6ec.png,ecc6ef5a2c4dc915,ecc6ef5a2c4dc915.jpg,/m/0bt9lr,Dog,b0c6e6ec,0.25,0.8953120000000001,0.06875,0.916667
2db0a13fe42bd957_m04dr76w_3b2922c9.png,2db0a13fe42bd957,2db0a13fe42bd957.jpg,/m/04dr76w,Bottle,3b2922c9,0.296875,0.496875,0.08958300000000001,0.916667
f1a028e8a3f14b47_m05r655_409177e3.png,f1a028e8a3f14b47,f1a028e8a3f14b47.jpg,/m/05r655,Girl,409000000,0.26875,0.528125,0.372917,0.916667
418df63208f618cc_m01bl7v_31e4fd08.png,418df63208f618cc,418df63208f618cc.jpg,/m/01bl7v,Boy,31e4fd08,0.072808,0.420505,0.449561,0.916667
be1d215b6513ccbd_m02jvh9_c87fdb24.png,be1d215b6513ccbd,be1d215b6513ccbd.jpg,/m/02jvh9,Mug,c87fdb24,0.526563,0.642187,0.725,0.916667
9d062924c3544cee_m0bt9lr_68f78f43.png,9d062924c3544cee,9d062924c3544cee.jpg,/m/0bt9lr,Dog,68f78f43,0.074294,0.427935,0.47033,0.916484
7fe88f740b443ce2_m01_5g_f3e56d0e.png,7fe88f740b443ce2,7fe88f740b443ce2.jpg,/m/01_5g,Chopsticks,f3e56d0e,0.7878310000000001,0.99844,0.8389120000000001,0.9163180000000001
3184492d5235d598_m01940j_bd021ee0.png,3184492d5235d598,3184492d5235d598.jpg,/m/01940j,Backpack,bd021ee0,0.11751700000000001,0.911308,0.211765,0.916176
48adfd99718908ce_m01yrx_1bceb15c.png,48adfd99718908ce,48adfd99718908ce.jpg,/m/01yrx,Cat,1bceb15c,0.059084000000000005,0.834564,0.09271499999999999,0.916115
6573a18a222fbad1_m03k3r_977f5401.png,6573a18a222fbad1,6573a18a222fbad1.jpg,/m/03k3r,Horse,977f5401,0.419498,0.753323,0.44150100000000003,0.916115
78204ba22763b1d5_m05r655_def3358f.png,78204ba22763b1d5,78204ba22763b1d5.jpg,/m/05r655,Girl,def3358f,0.659292,0.982301,0.147493,0.9159290000000001
d8f00d12f072909f_m01bl7v_dc033b4a.png,d8f00d12f072909f,d8f00d12f072909f.jpg,/m/01bl7v,Boy,dc033b4a,0.2,0.382353,0.181818,0.915743
79f05a7244ccfcf7_m03k3r_aaabbd00.png,79f05a7244ccfcf7,79f05a7244ccfcf7.jpg,/m/03k3r,Horse,aaabbd00,0.280763,0.684575,0.47071599999999997,0.915401
20b33e34a024a1c2_m080hkjn_0fb35e43.png,20b33e34a024a1c2,20b33e34a024a1c2.jpg,/m/080hkjn,Handbag,0fb35e43,0.17509,0.788809,0.074007,0.915162
1e6104d5518cb3f9_m02jvh9_0c8b2c79.png,1e6104d5518cb3f9,1e6104d5518cb3f9.jpg,/m/02jvh9,Mug,0c8b2c79,0.1787,0.994585,0.185921,0.915162
4d1f9c7ec5be2a9e_m03k3r_1b53da44.png,4d1f9c7ec5be2a9e,4d1f9c7ec5be2a9e.jpg,/m/03k3r,Horse,1b53da44,0.386207,0.8413790000000001,0.266541,0.914934
288d0619abeb57ed_m050k8_4b68b5fd.png,288d0619abeb57ed,288d0619abeb57ed.jpg,/m/050k8,Mobile phone,4b68b5fd,0.5546220000000001,0.910924,0.06589099999999999,0.9147290000000001
288d0619abeb57ed_m050k8_7f7814bc.png,288d0619abeb57ed,288d0619abeb57ed.jpg,/m/050k8,Mobile phone,7f7814bc,0.09075599999999999,0.45210100000000003,0.06589099999999999,0.9147290000000001
1cbed7735563a5c6_m0dv5r_dbb51fae.png,1cbed7735563a5c6,1cbed7735563a5c6.jpg,/m/0dv5r,Camera,dbb51fae,0.126563,0.878125,0.10208300000000001,0.914583
9913bc3a5ffdd64b_m03m3pdh_6f180fe7.png,9913bc3a5ffdd64b,9913bc3a5ffdd64b.jpg,/m/03m3pdh,Sofa bed,6f180fe7,0.040625,0.9515629999999999,0.183333,0.914583
3fec614d726315ac_m01599_f5da1f6f.png,3fec614d726315ac,3fec614d726315ac.jpg,/m/01599,Beer,f5da1f6f,0.660407,0.9123629999999999,0.222917,0.914583
ff7c723a547bdf1f_m0h2r6_170e966f.png,ff7c723a547bdf1f,ff7c723a547bdf1f.jpg,/m/0h2r6,Van,170e966f,0.140625,0.820312,0.2375,0.914583
3d07d9176f4ba2ac_m0342h_cd9a0951.png,3d07d9176f4ba2ac,3d07d9176f4ba2ac.jpg,/m/0342h,Guitar,cd9a0951,0.322917,0.74375,0.0375,0.914062
7ec8677af8322952_m0h2r6_7c08c39e.png,7ec8677af8322952,7ec8677af8322952.jpg,/m/0h2r6,Van,7c08c39e,0.07522100000000001,0.884956,0.07522100000000001,0.913717
5414229a7fecd22e_m04_sv_ca95c14a.png,5414229a7fecd22e,5414229a7fecd22e.jpg,/m/04_sv,Motorcycle,ca95c14a,0.387906,0.753687,0.137168,0.913717
60efc4ea9c646931_m0dv5r_73f35e28.png,60efc4ea9c646931,60efc4ea9c646931.jpg,/m/0dv5r,Camera,73f35e28,0.292035,0.89823,0.234513,0.913717
124eac87b8841849_m0h2r6_86cfa5f8.png,124eac87b8841849,124eac87b8841849.jpg,/m/0h2r6,Van,86cfa5f8,0.195876,0.868925,0.23672600000000002,0.913717
28bd6c6b1050e055_m01yrx_0f9a8bee.png,28bd6c6b1050e055,28bd6c6b1050e055.jpg,/m/01yrx,Cat,0f9a8bee,0.632743,0.8082600000000001,0.7787609999999999,0.913717
347d6c8639a1bb09_m01bl7v_8f9e7854.png,347d6c8639a1bb09,347d6c8639a1bb09.jpg,/m/01bl7v,Boy,8f9e7854,0.7035399999999999,0.765487,0.7898229999999999,0.913717
30ffde725ba6f072_m01226z_ae2cefc9.png,30ffde725ba6f072,30ffde725ba6f072.jpg,/m/01226z,Football,ae2cefc9,0.467552,0.5530970000000001,0.794248,0.913717
3648c61dbe4961f5_m04yx4_d8f6f72d.png,3648c61dbe4961f5,3648c61dbe4961f5.jpg,/m/04yx4,Man,d8f6f72d,0.039764,0.876289,0.155211,0.9135260000000001
769196d5b7d25896_m050k8_cb30b01a.png,769196d5b7d25896,769196d5b7d25896.jpg,/m/050k8,Mobile phone,cb30b01a,0.5216609999999999,0.9566790000000001,0.068592,0.913357
a211016f402b956b_m04dr76w_df7742fe.png,a211016f402b956b,a211016f402b956b.jpg,/m/04dr76w,Bottle,df7742fe,0.680505,0.752708,0.65704,0.913357
18c116997ddb662b_m02jvh9_ab7d6c87.png,18c116997ddb662b,18c116997ddb662b.jpg,/m/02jvh9,Mug,ab7d6c87,0.244306,0.430642,0.736593,0.913249
363120fc9606aa3e_m03k3r_3f7cdd2f.png,363120fc9606aa3e,363120fc9606aa3e.jpg,/m/03k3r,Horse,3f7cdd2f,0.084006,0.483037,0.24242399999999997,0.9131309999999999
df12f96afcaf0e5a_m0h2r6_9cec9305.png,df12f96afcaf0e5a,df12f96afcaf0e5a.jpg,/m/0h2r6,Van,9cec9305,0.077295,0.9210950000000001,0.09919,0.912955
854bbae71c1315f0_m01940j_7da55790.png,854bbae71c1315f0,854bbae71c1315f0.jpg,/m/01940j,Backpack,7da55790,0.146751,0.9035639999999999,0.085537,0.9129079999999999
bbf6a05d2985d6cf_m0bt9lr_889a0982.png,bbf6a05d2985d6cf,bbf6a05d2985d6cf.jpg,/m/0bt9lr,Dog,889a0982,0.164352,0.914352,0.077356,0.912799
4cc6516b9be3d77d_m01599_c0f95b8e.png,4cc6516b9be3d77d,4cc6516b9be3d77d.jpg,/m/01599,Beer,c0f95b8e,0.530271,0.9540709999999999,0.154446,0.912637
7aa188ce3771b601_m0h2r6_f8f822c6.png,7aa188ce3771b601,7aa188ce3771b601.jpg,/m/0h2r6,Van,f8f822c6,0.002088,0.903967,0.400936,0.912637
a52079c6cc4050cd_m0k4j_ca3d003d.png,a52079c6cc4050cd,a52079c6cc4050cd.jpg,/m/0k4j,Car,ca3d003d,0.09375,0.846875,0.072917,0.9125
24766458a9f83849_m01599_30119a7c.png,24766458a9f83849,24766458a9f83849.jpg,/m/01599,Beer,30119a7c,0.501562,0.720312,0.160417,0.9125
049720d842de2d3e_m01599_6d721305.png,049720d842de2d3e,049720d842de2d3e.jpg,/m/01599,Beer,6d721305,0.23125,0.49375,0.304167,0.9125
9d79a3329d8a5e44_m05ctyq_90ae98e4.png,9d79a3329d8a5e44,9d79a3329d8a5e44.jpg,/m/05ctyq,Tennis ball,90ae98e4,0.28281300000000004,0.432813,0.71875,0.9125
e36d9e91481be290_m0bt9lr_2645f6de.png,e36d9e91481be290,e36d9e91481be290.jpg,/m/0bt9lr,Dog,2645f6de,0.592535,0.951788,0.463312,0.91195
769196d5b7d25896_m050k8_9b55b166.png,769196d5b7d25896,769196d5b7d25896.jpg,/m/050k8,Mobile phone,9b55b166,0.032491,0.467509,0.066787,0.911552
b05b742a6136ab31_m0dv5r_b7b8f95e.png,b05b742a6136ab31,b05b742a6136ab31.jpg,/m/0dv5r,Camera,b7b8f95e,0.131268,0.884956,0.09513300000000001,0.9115040000000001
27f40ebf9ec0528e_m04yx4_fd73123d.png,27f40ebf9ec0528e,27f40ebf9ec0528e.jpg,/m/04yx4,Man,fd73123d,0.460294,0.645588,0.17516600000000002,0.911308
5cc6d803cefe4dbf_m04dr76w_3edd814d.png,5cc6d803cefe4dbf,5cc6d803cefe4dbf.jpg,/m/04dr76w,Bottle,3edd814d,0.380882,0.625,0.31929,0.911308
ce4ce5cab81c0672_m01yrx_d73f86c4.png,ce4ce5cab81c0672,ce4ce5cab81c0672.jpg,/m/01yrx,Cat,d73f86c4,0.239655,0.9706899999999999,0.086957,0.9111530000000001
e6e289bb622a17ae_m05r655_167cc9f2.png,e6e289bb622a17ae,e6e289bb622a17ae.jpg,/m/05r655,Girl,167cc9f2,0.418651,0.569444,0.184524,0.9107139999999999
3f8b2a35be3341ae_m0h2r6_832f4f8f.png,3f8b2a35be3341ae,3f8b2a35be3341ae.jpg,/m/0h2r6,Van,832f4f8f,0.04375,0.95625,0.08958300000000001,0.910417
2c6d0a2a26c0488b_m03k3r_739ebde6.png,2c6d0a2a26c0488b,2c6d0a2a26c0488b.jpg,/m/03k3r,Horse,739ebde6,0.248437,0.878125,0.2125,0.910417
1a2ecf83645336ce_m05r655_b69b387f.png,1a2ecf83645336ce,1a2ecf83645336ce.jpg,/m/05r655,Girl,b69b387f,0.5141640000000001,0.74221,0.303448,0.9103450000000001
b0675e458b303b40_m02p5f1q_1eeed67f.png,b0675e458b303b40,b0675e458b303b40.jpg,/m/02p5f1q,Coffee cup,1eeed67f,0.12324500000000001,0.878315,0.056366999999999993,0.9102299999999999
60671ebdfaeca124_m04_sv_0efb934b.png,60671ebdfaeca124,60671ebdfaeca124.jpg,/m/04_sv,Motorcycle,0efb934b,0.082729,0.786647,0.206742,0.910112
19a9c18bb631cf3f_m04dr76w_5165565d.png,19a9c18bb631cf3f,19a9c18bb631cf3f.jpg,/m/04dr76w,Bottle,5165565d,0.45306899999999994,0.673285,0.057762,0.909747
0b44f28fa177010c_m0bt9lr_97462966.png,0b44f28fa177010c,0b44f28fa177010c.jpg,/m/0bt9lr,Dog,97462966,0.083333,0.628788,0.18279600000000001,0.9096770000000001
3323983aac1288dd_m0dv5r_c33aaa30.png,3323983aac1288dd,3323983aac1288dd.jpg,/m/0dv5r,Camera,c33aaa30,0.134417,0.960118,0.099338,0.909492
e4347217f172b379_m0k4j_b48a4aa4.png,e4347217f172b379,e4347217f172b379.jpg,/m/0k4j,Car,b48a4aa4,0.051622,0.893805,0.042035,0.909292
2be6cc16815e46a8_m0k4j_4594888d.png,2be6cc16815e46a8,2be6cc16815e46a8.jpg,/m/0k4j,Car,4594888d,0.10472000000000001,0.945428,0.19911500000000001,0.909292
6ab8450d1a44fc25_m03bt1vf_d453b211.png,6ab8450d1a44fc25,6ab8450d1a44fc25.jpg,/m/03bt1vf,Woman,d453b211,0.246313,0.43805299999999997,0.292035,0.909292
6aed02f45ed73fa5_m04_sv_7ba4d312.png,6aed02f45ed73fa5,6aed02f45ed73fa5.jpg,/m/04_sv,Motorcycle,7ba4d312,0.139062,0.8328120000000001,0.108333,0.908333
4c255e74648107e7_m050k8_660156d1.png,4c255e74648107e7,4c255e74648107e7.jpg,/m/050k8,Mobile phone,660156d1,0.41875,0.689062,0.18125,0.908333
a4c4769740924471_m03k3r_e5ba843a.png,a4c4769740924471,a4c4769740924471.jpg,/m/03k3r,Horse,e5ba843a,0.720312,0.792188,0.766667,0.908333
56578e312e04853a_m04dr76w_ce22e0ab.png,56578e312e04853a,56578e312e04853a.jpg,/m/04dr76w,Bottle,ce22e0ab,0.554167,0.89375,0.29375,0.9078120000000001
5ee307b41af3b342_m03k3r_af596c23.png,5ee307b41af3b342,5ee307b41af3b342.jpg,/m/03k3r,Horse,af596c23,0.239468,0.731707,0.086892,0.907216
9151418a44240085_m0dv5r_dda8f4f2.png,9151418a44240085,9151418a44240085.jpg,/m/0dv5r,Camera,dda8f4f2,0.250737,0.737463,0.09292,0.9070799999999999
589c84743f6e5c8e_m03k3r_1bf61130.png,589c84743f6e5c8e,589c84743f6e5c8e.jpg,/m/03k3r,Horse,1bf61130,0.222059,0.395588,0.354767,0.906874
f12da65ede4f822a_m02p5f1q_d89f3c0b.png,f12da65ede4f822a,f12da65ede4f822a.jpg,/m/02p5f1q,Coffee cup,d89f3c0b,0.153166,0.764359,0.368071,0.906874
502b40f6e115b744_m01226z_d483dd79.png,502b40f6e115b744,502b40f6e115b744.jpg,/m/01226z,Football,d483dd79,0.326923,0.46923100000000006,0.786441,0.9067799999999999
e7e921cb531a874a_m04yx4_e0493a50.png,e7e921cb531a874a,e7e921cb531a874a.jpg,/m/04yx4,Man,e0493a50,0.737274,0.921182,0.02,0.906667
2f187eb60ee88bdb_m03k3r_15174698.png,2f187eb60ee88bdb,2f187eb60ee88bdb.jpg,/m/03k3r,Horse,15174698,0.135802,0.897119,0.44691000000000003,0.9064979999999999
c3660228523f4c17_m03k3r_549f46a4.png,c3660228523f4c17,c3660228523f4c17.jpg,/m/03k3r,Horse,549f46a4,0.237668,0.704036,0.477124,0.9063180000000001
5c1caa03e94c6e2e_m02p5f1q_66f7c026.png,5c1caa03e94c6e2e,5c1caa03e94c6e2e.jpg,/m/02p5f1q,Coffee cup,66f7c026,0.139062,0.976562,0.01875,0.90625
7f75f9630fc5ee5a_m03bt1vf_b3324431.png,7f75f9630fc5ee5a,7f75f9630fc5ee5a.jpg,/m/03bt1vf,Woman,b3324431,0.327083,0.920833,0.304688,0.90625
02d46139315081c5_m0cmx8_5317b195.png,02d46139315081c5,02d46139315081c5.jpg,/m/0cmx8,Spoon,5317b195,0.225,0.8,0.484375,0.90625
5cf801ae9121a462_m0dv5r_f65164f3.png,5cf801ae9121a462,5cf801ae9121a462.jpg,/m/0dv5r,Camera,f65164f3,0.07661799999999999,0.94716,0.09876499999999999,0.906173
576dd429db946393_m0dv5r_f419d058.png,576dd429db946393,576dd429db946393.jpg,/m/0dv5r,Camera,f419d058,0.098438,0.8765620000000001,0.11273499999999999,0.9060540000000001
56578e312e04853a_m04dr76w_c9b4b72a.png,56578e312e04853a,56578e312e04853a.jpg,/m/04dr76w,Bottle,c9b4b72a,0.1875,0.535417,0.095312,0.9046879999999999
44221f31a243f493_m01yrx_ab0fd433.png,44221f31a243f493,44221f31a243f493.jpg,/m/01yrx,Cat,ab0fd433,0.216667,0.833333,0.151562,0.9046879999999999
bf7592490fe2a470_m0h2r6_491dd227.png,bf7592490fe2a470,bf7592490fe2a470.jpg,/m/0h2r6,Van,491dd227,0.095729,0.773196,0.24611999999999998,0.9046559999999999
aca1f97a74701d64_m03k3r_646b5218.png,aca1f97a74701d64,aca1f97a74701d64.jpg,/m/03k3r,Horse,646b5218,0.072549,0.9764709999999999,0.118557,0.904639
20b8c9d1facf4f72_m0bt9lr_655bf213.png,20b8c9d1facf4f72,20b8c9d1facf4f72.jpg,/m/0bt9lr,Dog,655bf213,0.265957,0.539007,0.132353,0.9044120000000001
ad56588edb932465_m050k8_b91bd933.png,ad56588edb932465,ad56588edb932465.jpg,/m/050k8,Mobile phone,b91bd933,0.11406300000000001,0.940625,0.13333299999999998,0.904167
abd116734a01907e_m0h2r6_7f56dd0f.png,abd116734a01907e,abd116734a01907e.jpg,/m/0h2r6,Van,7f56dd0f,0.1375,0.859375,0.17916700000000002,0.904167
7b42b582c6c53346_m05r655_efae7046.png,7b42b582c6c53346,7b42b582c6c53346.jpg,/m/05r655,Girl,efae7046,0.228125,0.678125,0.27708299999999997,0.904167
23a53905cae59bda_m0bwd_0j_7c758b2a.png,23a53905cae59bda,23a53905cae59bda.jpg,/m/0bwd_0j,Elephant,7c758b2a,0.472613,0.946792,0.41041700000000003,0.904167
